  Time(s)     Water surface(m)
0.00000E+00    -1.19000E-05
5.00000E-02    -1.89122E-06
4.30000E+00	-1.44480E-03
4.35000E+00	-1.51440E-03
4.40000E+00	-1.58140E-03
4.45000E+00	-1.64530E-03
4.50000E+00	-1.70570E-03
4.55000E+00	-1.76240E-03
4.60000E+00	-1.81510E-03
4.65000E+00	-1.86390E-03
4.70000E+00	-1.90890E-03
4.75000E+00	-1.95020E-03
4.80000E+00	-1.98810E-03
4.85000E+00	-2.02310E-03
4.90000E+00	-2.05560E-03
4.95000E+00	-2.08610E-03
5.00000E+00	-2.11510E-03
5.05000E+00	-2.14310E-03
5.10000E+00	-2.17070E-03
5.15000E+00	-2.19820E-03
5.20000E+00	-2.22600E-03
5.25000E+00	-2.25440E-03
5.30000E+00	-2.28370E-03
5.35000E+00	-2.31390E-03
5.40000E+00	-2.34510E-03
5.45000E+00	-2.37720E-03
5.50000E+00	-2.41010E-03
5.55000E+00	-2.44350E-03
5.60000E+00	-2.47720E-03
5.65000E+00	-2.51080E-03
5.70000E+00	-2.54400E-03
5.75000E+00	-2.57640E-03
5.80000E+00	-2.60770E-03
5.85000E+00	-2.63750E-03
5.90000E+00	-2.66570E-03
5.95000E+00	-2.69210E-03
6.00000E+00	-2.71640E-03
6.05000E+00	-2.73870E-03
6.10000E+00	-2.75910E-03
6.15000E+00	-2.77750E-03
6.20000E+00	-2.79420E-03
6.25000E+00	-2.80950E-03
6.30000E+00	-2.82350E-03
6.35000E+00	-2.83660E-03
6.40000E+00	-2.84890E-03
6.45000E+00	-2.86080E-03
6.50000E+00	-2.87240E-03
6.55000E+00	-2.88380E-03
6.60000E+00	-2.89500E-03
6.65000E+00	-2.90580E-03
6.70000E+00	-2.91610E-03
6.75000E+00	-2.92540E-03
6.80000E+00	-2.93320E-03
6.85000E+00	-2.93890E-03
6.90000E+00	-2.94170E-03
6.95000E+00	-2.94080E-03
7.00000E+00	-2.93540E-03
7.05000E+00	-2.92440E-03
7.10000E+00	-2.90700E-03
7.15000E+00	-2.88230E-03
7.20000E+00	-2.84950E-03
7.25000E+00	-2.80790E-03
7.30000E+00	-2.75700E-03
7.35000E+00	-2.69660E-03
7.40000E+00	-2.62630E-03
7.45000E+00	-2.54650E-03
7.50000E+00	-2.45740E-03
7.55000E+00	-2.35960E-03
7.60000E+00	-2.25380E-03
7.65000E+00	-2.14090E-03
7.70000E+00	-2.02220E-03
7.75000E+00	-1.89870E-03
7.80000E+00	-1.77190E-03
7.85000E+00	-1.64280E-03
7.90000E+00	-1.51280E-03
7.95000E+00	-1.38290E-03
8.00000E+00	-1.25410E-03
8.05000E+00	-1.12700E-03
8.10000E+00	-1.00220E-03
8.15000E+00	-8.79700E-04
8.20000E+00	-7.59500E-04
8.25000E+00	-6.41100E-04
8.30000E+00	-5.23600E-04
8.35000E+00	-4.05900E-04
8.40000E+00	-2.86700E-04
8.45000E+00	-1.64300E-04
8.50000E+00	-3.71000E-05
8.55000E+00	9.70000E-05
8.60000E+00	2.39700E-04
8.65000E+00	3.93100E-04
8.70000E+00	5.58800E-04
8.75000E+00	7.38500E-04
8.80000E+00	9.33500E-04
8.85000E+00	1.14500E-03
8.90000E+00	1.37360E-03
8.95000E+00	1.61970E-03
9.00000E+00	1.88330E-03
9.05000E+00	2.16400E-03
9.10000E+00	2.46100E-03
9.15000E+00	2.77320E-03
9.20000E+00	3.09900E-03
9.25000E+00	3.43680E-03
9.30000E+00	3.78460E-03
9.35000E+00	4.14030E-03
9.40000E+00	4.50170E-03
9.45000E+00	4.86680E-03
9.50000E+00	5.23330E-03
9.55000E+00	5.59930E-03
9.60000E+00	5.96290E-03
9.65000E+00	6.32250E-03
9.70000E+00	6.67670E-03
9.75000E+00	7.02450E-03
9.80000E+00	7.36490E-03
9.85000E+00	7.69740E-03
9.90000E+00	8.02180E-03
9.95000E+00	8.33790E-03
1.00000E+01	8.64600E-03
1.00500E+01	8.94630E-03
1.01000E+01	9.23930E-03
1.01500E+01	9.52560E-03
1.02000E+01	9.80570E-03
1.02500E+01	1.00803E-02
1.03000E+01	1.03498E-02
1.03500E+01	1.06147E-02
1.04000E+01	1.08756E-02
1.04500E+01	1.11326E-02
1.05000E+01	1.13859E-02
1.05500E+01	1.16355E-02
1.06000E+01	1.18814E-02
1.06500E+01	1.21234E-02
1.07000E+01	1.23612E-02
1.07500E+01	1.25944E-02
1.08000E+01	1.28226E-02
1.08500E+01	1.30453E-02
1.09000E+01	1.32620E-02
1.09500E+01	1.34724E-02
1.10000E+01	1.36758E-02
1.10500E+01	1.38720E-02
1.11000E+01	1.40607E-02
1.11500E+01	1.42414E-02
1.12000E+01	1.44141E-02
1.12500E+01	1.45786E-02
1.13000E+01	1.47348E-02
1.13500E+01	1.48828E-02
1.14000E+01	1.50224E-02
1.14500E+01	1.51539E-02
1.15000E+01	1.52774E-02
1.15500E+01	1.53929E-02
1.16000E+01	1.55005E-02
1.16500E+01	1.56004E-02
1.17000E+01	1.56927E-02
1.17500E+01	1.57774E-02
1.18000E+01	1.58545E-02
1.18500E+01	1.59240E-02
1.19000E+01	1.59857E-02
1.19500E+01	1.60397E-02
1.20000E+01	1.60858E-02
1.20500E+01	1.61236E-02
1.21000E+01	1.61531E-02
1.21500E+01	1.61740E-02
1.22000E+01	1.61859E-02
1.22500E+01	1.61886E-02
1.23000E+01	1.61819E-02
1.23500E+01	1.61656E-02
1.24000E+01	1.61393E-02
1.24500E+01	1.61029E-02
1.25000E+01	1.60564E-02
1.25500E+01	1.59996E-02
1.26000E+01	1.59326E-02
1.26500E+01	1.58554E-02
1.27000E+01	1.57683E-02
1.27500E+01	1.56715E-02
1.28000E+01	1.55653E-02
1.28500E+01	1.54502E-02
1.29000E+01	1.53266E-02
1.29500E+01	1.51952E-02
1.30000E+01	1.50566E-02
1.30500E+01	1.49113E-02
1.31000E+01	1.47602E-02
1.31500E+01	1.46038E-02
1.32000E+01	1.44429E-02
1.32500E+01	1.42782E-02
1.33000E+01	1.41101E-02
1.33500E+01	1.39392E-02
1.34000E+01	1.37660E-02
1.34500E+01	1.35908E-02
1.35000E+01	1.34138E-02
1.35500E+01	1.32351E-02
1.36000E+01	1.30547E-02
1.36500E+01	1.28725E-02
1.37000E+01	1.26883E-02
1.37500E+01	1.25018E-02
1.38000E+01	1.23125E-02
1.38500E+01	1.21201E-02
1.39000E+01	1.19241E-02
1.39500E+01	1.17240E-02
1.40000E+01	1.15194E-02
1.40500E+01	1.13099E-02
1.41000E+01	1.10951E-02
1.41500E+01	1.08749E-02
1.42000E+01	1.06490E-02
1.42500E+01	1.04173E-02
1.43000E+01	1.01800E-02
1.43500E+01	9.93710E-03
1.44000E+01	9.68890E-03
1.44500E+01	9.43580E-03
1.45000E+01	9.17810E-03
1.45500E+01	8.91630E-03
1.46000E+01	8.65090E-03
1.46500E+01	8.38240E-03
1.47000E+01	8.11130E-03
1.47500E+01	7.83810E-03
1.48000E+01	7.56320E-03
1.48500E+01	7.28720E-03
1.49000E+01	7.01030E-03
1.49500E+01	6.73310E-03
1.50000E+01	6.45580E-03
1.50500E+01	6.17880E-03
1.51000E+01	5.90240E-03
1.51500E+01	5.62700E-03
1.52000E+01	5.35300E-03
1.52500E+01	5.08100E-03
1.53000E+01	4.81130E-03
1.53500E+01	4.54460E-03
1.54000E+01	4.28170E-03
1.54500E+01	4.02330E-03
1.55000E+01	3.77020E-03
1.55500E+01	3.52340E-03
1.56000E+01	3.28380E-03
1.56500E+01	3.05220E-03
1.57000E+01	2.82980E-03
1.57500E+01	2.61710E-03
1.58000E+01	2.41500E-03
1.58500E+01	2.22400E-03
1.59000E+01	2.04450E-03
1.59500E+01	1.87660E-03
1.60000E+01	1.72020E-03
1.60500E+01	1.57480E-03
1.61000E+01	1.44000E-03
1.61500E+01	1.31470E-03
1.62000E+01	1.19790E-03
1.62500E+01	1.08820E-03
1.63000E+01	9.84000E-04
1.63500E+01	8.83900E-04
1.64000E+01	7.86000E-04
1.64500E+01	6.88800E-04
1.65000E+01	5.90700E-04
1.65500E+01	4.90100E-04
1.66000E+01	3.85900E-04
1.66500E+01	2.77000E-04
1.67000E+01	1.62600E-04
1.67500E+01	4.23000E-05
1.68000E+01	-8.41000E-05
1.68500E+01	-2.16500E-04
1.69000E+01	-3.54400E-04
1.69500E+01	-4.97200E-04
1.70000E+01	-6.44100E-04
1.70500E+01	-7.94000E-04
1.71000E+01	-9.45800E-04
1.71500E+01	-1.09860E-03
1.72000E+01	-1.25130E-03
1.72500E+01	-1.40290E-03
1.73000E+01	-1.55290E-03
1.73500E+01	-1.70070E-03
1.74000E+01	-1.84620E-03
1.74500E+01	-1.98930E-03
1.75000E+01	-2.13050E-03
1.75500E+01	-2.27040E-03
1.76000E+01	-2.40990E-03
1.76500E+01	-2.55000E-03
1.77000E+01	-2.69200E-03
1.77500E+01	-2.83710E-03
1.78000E+01	-2.98680E-03
1.78500E+01	-3.14230E-03
1.79000E+01	-3.30480E-03
1.79500E+01	-3.47510E-03
1.80000E+01	-3.65410E-03
1.80500E+01	-3.84230E-03
1.81000E+01	-4.03970E-03
1.81500E+01	-4.24620E-03
1.82000E+01	-4.46130E-03
1.82500E+01	-4.68420E-03
1.83000E+01	-4.91390E-03
1.83500E+01	-5.14920E-03
1.84000E+01	-5.38860E-03
1.84500E+01	-5.63060E-03
1.85000E+01	-5.87370E-03
1.85500E+01	-6.11640E-03
1.86000E+01	-6.35710E-03
1.86500E+01	-6.59470E-03
1.87000E+01	-6.82790E-03
1.87500E+01	-7.05600E-03
1.88000E+01	-7.27820E-03
1.88500E+01	-7.49410E-03
1.89000E+01	-7.70350E-03
1.89500E+01	-7.90640E-03
1.90000E+01	-8.10290E-03
1.90500E+01	-8.29350E-03
1.91000E+01	-8.47840E-03
1.91500E+01	-8.65820E-03
1.92000E+01	-8.83330E-03
1.92500E+01	-9.00420E-03
1.93000E+01	-9.17120E-03
1.93500E+01	-9.33460E-03
1.94000E+01	-9.49450E-03
1.94500E+01	-9.65100E-03
1.95000E+01	-9.80400E-03
1.95500E+01	-9.95320E-03
1.96000E+01	-1.00984E-02
1.96500E+01	-1.02393E-02
1.97000E+01	-1.03753E-02
1.97500E+01	-1.05060E-02
1.98000E+01	-1.06310E-02
1.98500E+01	-1.07499E-02
1.99000E+01	-1.08621E-02
1.99500E+01	-1.09673E-02
2.00000E+01	-1.10650E-02
2.00500E+01	-1.11548E-02
2.01000E+01	-1.12362E-02
2.01500E+01	-1.13088E-02
2.02000E+01	-1.13718E-02
2.02500E+01	-1.14245E-02
2.03000E+01	-1.14658E-02
2.03500E+01	-1.14947E-02
2.04000E+01	-1.15097E-02
2.04500E+01	-1.15091E-02
2.05000E+01	-1.14911E-02
2.05500E+01	-1.14535E-02
2.06000E+01	-1.13941E-02
2.06500E+01	-1.13106E-02
2.07000E+01	-1.12004E-02
2.07500E+01	-1.10612E-02
2.08000E+01	-1.08907E-02
2.08500E+01	-1.06871E-02
2.09000E+01	-1.04486E-02
2.09500E+01	-1.01742E-02
2.10000E+01	-9.86310E-03
2.10500E+01	-9.51560E-03
2.11000E+01	-9.13240E-03
2.11500E+01	-8.71500E-03
2.12000E+01	-8.26570E-03
2.12500E+01	-7.78770E-03
2.13000E+01	-7.28470E-03
2.13500E+01	-6.76120E-03
2.14000E+01	-6.22220E-03
2.14500E+01	-5.67330E-03
2.15000E+01	-5.12000E-03
2.15500E+01	-4.56850E-03
2.16000E+01	-4.02450E-03
2.16500E+01	-3.49370E-03
2.17000E+01	-2.98140E-03
2.17500E+01	-2.49260E-03
2.18000E+01	-2.03140E-03
2.18500E+01	-1.60130E-03
2.19000E+01	-1.20500E-03
2.19500E+01	-8.44200E-04
2.20000E+01	-5.19800E-04
2.20500E+01	-2.31900E-04
2.21000E+01	2.03000E-05
2.21500E+01	2.38400E-04
2.22000E+01	4.24600E-04
2.22500E+01	5.81700E-04
2.23000E+01	7.12600E-04
2.23500E+01	8.21000E-04
2.24000E+01	9.10200E-04
2.24500E+01	9.83800E-04
2.25000E+01	1.04510E-03
